,SNO,Gene ID,Transcript ID,Exon ID,Strand,Seq region Name,Exon Start,Exon End,Exon Length
12756,12757,ENSG00000231671,ENST00000439146,ENSE00001799231,1,1,101343839,101343995,157
12757,12758,ENSG00000231671,ENST00000439146,ENSE00001666609,1,1,101345763,101345845,83
12758,12759,ENSG00000231671,ENST00000439146,ENSE00001643445,1,1,101350047,101350185,139
12759,12760,ENSG00000231671,ENST00000439146,ENSE00001711727,1,1,101377258,101377313,56
12760,12761,ENSG00000231671,ENST00000444327,ENSE00001756476,1,1,101350049,101350185,137
12761,12762,ENSG00000231671,ENST00000444327,ENSE00001752524,1,1,101389670,101390303,634
12762,12763,ENSG00000231672,ENST00000474063,ENSE00001958818,-1,2,217599612,217599932,321
12763,12764,ENSG00000231672,ENST00000474063,ENSE00001931819,-1,2,217478381,217478558,178
12764,12765,ENSG00000231672,ENST00000474063,ENSE00001895364,-1,2,217433757,217434116,360
12765,12766,ENSG00000231672,ENST00000474063,ENSE00001954727,-1,2,217432923,217433021,99
12766,12767,ENSG00000231672,ENST00000474063,ENSE00001949859,-1,2,217427391,217427473,83
12767,12768,ENSG00000231672,ENST00000474063,ENSE00001892005,-1,2,217426591,217426786,196
12768,12769,ENSG00000231672,ENST00000474063,ENSE00001926495,-1,2,217425302,217425522,221
12769,12770,ENSG00000231672,ENST00000474063,ENSE00001846667,-1,2,217327997,217328152,156
12770,12771,ENSG00000231672,ENST00000474063,ENSE00001935177,-1,2,217325846,217325970,125
12771,12772,ENSG00000231672,ENST00000474063,ENSE00001947843,-1,2,217318920,217319177,258
12772,12773,ENSG00000231672,ENST00000474063,ENSE00001953849,-1,2,217317966,217318201,236
12773,12774,ENSG00000231672,ENST00000474063,ENSE00001903130,-1,2,217284019,217284863,845
12774,12775,ENSG00000231672,ENST00000486365,ENSE00001922251,-1,2,217756468,217756593,126
12775,12776,ENSG00000231672,ENST00000486365,ENSE00001871665,-1,2,217599612,217600829,1218
12776,12777,ENSG00000231672,ENST00000486365,ENSE00001931819,-1,2,217478381,217478558,178
12777,12778,ENSG00000231672,ENST00000486365,ENSE00001842918,-1,2,217433948,217434116,169
12778,12779,ENSG00000231672,ENST00000486365,ENSE00001954727,-1,2,217432923,217433021,99
12779,12780,ENSG00000231672,ENST00000486365,ENSE00001949859,-1,2,217427391,217427473,83
12780,12781,ENSG00000231672,ENST00000486365,ENSE00001892005,-1,2,217426591,217426786,196
12781,12782,ENSG00000231672,ENST00000486365,ENSE00001926495,-1,2,217425302,217425522,221
12782,12783,ENSG00000231672,ENST00000486365,ENSE00001846667,-1,2,217327997,217328152,156
12783,12784,ENSG00000231672,ENST00000486365,ENSE00001935177,-1,2,217325846,217325970,125
12784,12785,ENSG00000231672,ENST00000486365,ENSE00002498497,-1,2,217319167,217319177,11
12785,12786,ENSG00000231672,ENST00000484635,ENSE00001895006,-1,2,217433948,217434216,269
12786,12787,ENSG00000231672,ENST00000484635,ENSE00001954727,-1,2,217432923,217433021,99
12787,12788,ENSG00000231672,ENST00000484635,ENSE00001949859,-1,2,217427391,217427473,83
12788,12789,ENSG00000231672,ENST00000484635,ENSE00001892005,-1,2,217426591,217426786,196
12789,12790,ENSG00000231672,ENST00000484635,ENSE00002433621,-1,2,217425510,217425522,13
12790,12791,ENSG00000231672,ENST00000423123,ENSE00001770746,-1,2,217756468,217756555,88
12791,12792,ENSG00000231672,ENST00000423123,ENSE00001762211,-1,2,217756021,217756147,127
12792,12793,ENSG00000231672,ENST00000423123,ENSE00001616462,-1,2,217739487,217739575,89
12793,12794,ENSG00000231672,ENST00000423123,ENSE00001688576,-1,2,217713029,217713101,73
12794,12795,ENSG00000231672,ENST00000423123,ENSE00001779758,-1,2,217703900,217704074,175
12795,12796,ENSG00000231674,ENST00000419272,ENSE00001804998,-1,13,90926481,90926597,117
12796,12797,ENSG00000231674,ENST00000419272,ENSE00001636243,-1,13,90911331,90911454,124
12797,12798,ENSG00000231674,ENST00000419272,ENSE00001793316,-1,13,90903394,90903510,117
12798,12799,ENSG00000231674,ENST00000419272,ENSE00001720293,-1,13,90901221,90901238,18
12799,12800,ENSG00000231674,ENST00000419272,ENSE00001688616,-1,13,90893387,90893540,154
12800,12801,ENSG00000231674,ENST00000419272,ENSE00001615246,-1,13,90890954,90892441,1488
12801,12802,ENSG00000231678,ENST00000415465,ENSE00001676120,-1,9,108702766,108703092,327
12802,12803,ENSG00000231678,ENST00000415465,ENSE00001632307,-1,9,108701370,108701442,73
12803,12804,ENSG00000231680,ENST00000457725,ENSE00001792402,-1,11,64395205,64395831,627
12804,12805,ENSG00000231680,ENST00000457725,ENSE00001768583,-1,11,64394342,64394699,358
12805,12806,ENSG00000231681,ENST00000639870,ENSE00003811106,-1,7,50262832,50262994,163
12806,12807,ENSG00000231681,ENST00000639870,ENSE00003801920,-1,7,50259287,50259337,51
12807,12808,ENSG00000231681,ENST00000639870,ENSE00003805516,-1,7,50203901,50204066,166
12808,12809,ENSG00000231681,ENST00000639870,ENSE00003804102,-1,7,50202001,50202990,990
12809,12810,ENSG00000231681,ENST00000457592,ENSE00001645341,-1,7,50204263,50204318,56
12810,12811,ENSG00000231681,ENST00000457592,ENSE00001772606,-1,7,50202239,50202990,752
12811,12812,ENSG00000231682,ENST00000439798,ENSE00001602508,-1,2,234454485,234454595,111
12812,12813,ENSG00000231682,ENST00000439798,ENSE00001700501,-1,2,234450118,234450398,281
12813,12814,ENSG00000231682,ENST00000439798,ENSE00001729777,-1,2,234444590,234444735,146
12814,12815,ENSG00000231683,ENST00000502390,ENSE00002075211,-1,6,53616886,53617007,122
12815,12816,ENSG00000231683,ENST00000502390,ENSE00002078007,-1,6,53573200,53573275,76
12816,12817,ENSG00000231683,ENST00000502390,ENSE00002063413,-1,6,53569423,53569605,183
12817,12818,ENSG00000231683,ENST00000502390,ENSE00003496845,-1,6,53564750,53564889,140
12818,12819,ENSG00000231683,ENST00000502390,ENSE00002029186,-1,6,53561289,53564420,3132
12819,12820,ENSG00000231683,ENST00000503985,ENSE00002065842,-1,6,53616886,53617171,286
12820,12821,ENSG00000231683,ENST00000503985,ENSE00002063413,-1,6,53569423,53569605,183
12821,12822,ENSG00000231683,ENST00000503985,ENSE00003496845,-1,6,53564750,53564889,140
12822,12823,ENSG00000231683,ENST00000503985,ENSE00002047775,-1,6,53561906,53564420,2515
12823,12824,ENSG00000231683,ENST00000505995,ENSE00002033297,-1,6,53616886,53616994,109
12824,12825,ENSG00000231683,ENST00000505995,ENSE00002045746,-1,6,53569480,53569605,126
12825,12826,ENSG00000231683,ENST00000505995,ENSE00003496845,-1,6,53564750,53564889,140
12826,12827,ENSG00000231683,ENST00000505995,ENSE00002030195,-1,6,53561920,53564420,2501
12827,12828,ENSG00000231683,ENST00000506206,ENSE00002086002,-1,6,53616886,53617009,124
12828,12829,ENSG00000231683,ENST00000506206,ENSE00003496845,-1,6,53564750,53564889,140
12829,12830,ENSG00000231683,ENST00000506206,ENSE00002052626,-1,6,53564058,53564420,363
12830,12831,ENSG00000231683,ENST00000510846,ENSE00002086002,-1,6,53616886,53617009,124
12831,12832,ENSG00000231683,ENST00000510846,ENSE00002030285,-1,6,53569423,53569584,162
12832,12833,ENSG00000231683,ENST00000510846,ENSE00003496845,-1,6,53564750,53564889,140
12833,12834,ENSG00000231683,ENST00000510846,ENSE00002027621,-1,6,53564258,53564420,163
12834,12835,ENSG00000231683,ENST00000504928,ENSE00002021677,-1,6,53583299,53583333,35
12835,12836,ENSG00000231683,ENST00000504928,ENSE00002063413,-1,6,53569423,53569605,183
12836,12837,ENSG00000231683,ENST00000504928,ENSE00003496845,-1,6,53564750,53564889,140
12837,12838,ENSG00000231683,ENST00000504928,ENSE00002070114,-1,6,53564297,53564420,124
12838,12839,ENSG00000231683,ENST00000420819,ENSE00001693514,-1,6,53573200,53573265,66
12839,12840,ENSG00000231683,ENST00000420819,ENSE00001678178,-1,6,53569281,53569605,325
12840,12841,ENSG00000231689,ENST00000434418,ENSE00001753904,-1,2,188287467,188287691,225
12841,12842,ENSG00000231689,ENST00000434418,ENSE00001743340,-1,2,188165754,188165908,155
12842,12843,ENSG00000231689,ENST00000434418,ENSE00001692139,-1,2,188035596,188035711,116
12843,12844,ENSG00000231689,ENST00000434418,ENSE00001802114,-1,2,187712816,187712879,64
12844,12845,ENSG00000231689,ENST00000632331,ENSE00003782323,-1,2,188384234,188384313,80
12845,12846,ENSG00000231689,ENST00000632331,ENSE00003779207,-1,2,188189070,188189128,59
12846,12847,ENSG00000231689,ENST00000632331,ENSE00003776535,-1,2,188186986,188187053,68
12847,12848,ENSG00000231689,ENST00000632331,ENSE00001743340,-1,2,188165754,188165908,155
12848,12849,ENSG00000231689,ENST00000632331,ENSE00003776141,-1,2,188139637,188139740,104
12849,12850,ENSG00000231689,ENST00000415357,ENSE00001617823,-1,2,188287467,188287634,168
12850,12851,ENSG00000231689,ENST00000415357,ENSE00001511586,-1,2,188227820,188228532,713
12851,12852,ENSG00000231690,ENST00000420557,ENSE00001869150,1,6,169790321,169790416,96
12852,12853,ENSG00000231690,ENST00000420557,ENSE00001678751,1,6,169795184,169795362,179
12853,12854,ENSG00000231690,ENST00000420557,ENSE00001705417,1,6,169800831,169802873,2043
12854,12855,ENSG00000231698,ENST00000416553,ENSE00001659455,1,11,131253422,131253591,170
12855,12856,ENSG00000231698,ENST00000416553,ENSE00001624122,1,11,131300358,131300771,414
12856,12857,ENSG00000231698,ENST00000606885,ENSE00003700904,1,11,131253446,131253591,146
12857,12858,ENSG00000231698,ENST00000606885,ENSE00003699462,1,11,131350309,131350917,609
12858,12859,ENSG00000231704,ENST00000436915,ENSE00001663611,1,7,6081103,6081270,168
12859,12860,ENSG00000231704,ENST00000436915,ENSE00001681953,1,7,6084429,6084672,244
12860,12861,ENSG00000231704,ENST00000436915,ENSE00001615717,1,7,6085145,6085256,112
12861,12862,ENSG00000231704,ENST00000435547,ENSE00001663611,1,7,6081103,6081270,168
12862,12863,ENSG00000231704,ENST00000435547,ENSE00001681953,1,7,6084429,6084672,244
12863,12864,ENSG00000231704,ENST00000435547,ENSE00001654813,1,7,6088790,6088900,111
12864,12865,ENSG00000231704,ENST00000435547,ENSE00001683916,1,7,6093029,6093052,24
12865,12866,ENSG00000231704,ENST00000428901,ENSE00001697172,1,7,6081671,6081798,128
12866,12867,ENSG00000231704,ENST00000428901,ENSE00001681953,1,7,6084429,6084672,244
12867,12868,ENSG00000231704,ENST00000428901,ENSE00001654813,1,7,6088790,6088900,111
12868,12869,ENSG00000231704,ENST00000428901,ENSE00001658089,1,7,6093029,6093085,57
12869,12870,ENSG00000231705,ENST00000428814,ENSE00001797983,1,10,132419083,132419183,101
12870,12871,ENSG00000231705,ENST00000428814,ENSE00001668771,1,10,132420758,132420953,196
12871,12872,ENSG00000231713,ENST00000457325,ENSE00001726936,1,21,39727755,39727992,238
12872,12873,ENSG00000231713,ENST00000457325,ENSE00001751889,1,21,39729133,39729259,127
12873,12874,ENSG00000231713,ENST00000457325,ENSE00001686404,1,21,39729504,39730680,1177
12874,12875,ENSG00000231713,ENST00000419826,ENSE00001793894,1,21,39727846,39727992,147
12875,12876,ENSG00000231713,ENST00000419826,ENSE00001657959,1,21,39729133,39729684,552
12876,12877,ENSG00000231714,ENST00000435554,ENSE00001760501,1,1,194350943,194351238,296
12877,12878,ENSG00000231714,ENST00000435554,ENSE00001711683,1,1,194352283,194352426,144
12878,12879,ENSG00000231718,ENST00000452199,ENSE00001772390,1,1,199148598,199148737,140
12879,12880,ENSG00000231718,ENST00000452199,ENSE00001701666,1,1,199161423,199161485,63
12880,12881,ENSG00000231718,ENST00000452199,ENSE00001685112,1,1,199162465,199162570,106
12881,12882,ENSG00000231718,ENST00000452199,ENSE00001662632,1,1,199391321,199393307,1987
12882,12883,ENSG00000231720,ENST00000454185,ENSE00001636578,-1,6,167240200,167240480,281
12883,12884,ENSG00000231720,ENST00000454185,ENSE00001738905,-1,6,167237508,167237805,298
12884,12885,ENSG00000231740,ENST00000424592,ENSE00001759175,-1,1,58851224,58851254,31
12885,12886,ENSG00000231740,ENST00000424592,ENSE00001802293,-1,1,58841097,58841219,123
12886,12887,ENSG00000231740,ENST00000424592,ENSE00001693078,-1,1,58838448,58838688,241
12887,12888,ENSG00000231742,ENST00000427333,ENSE00001729443,1,20,50172550,50172788,239
12888,12889,ENSG00000231742,ENST00000427333,ENSE00001772198,1,20,50172923,50173017,95
12889,12890,ENSG00000231742,ENST00000427333,ENSE00001716586,1,20,50173202,50173370,169
12890,12891,ENSG00000231742,ENST00000411453,ENSE00001775857,1,20,50172590,50172788,199
12891,12892,ENSG00000231742,ENST00000411453,ENSE00001772198,1,20,50172923,50173017,95
12892,12893,ENSG00000231742,ENST00000411453,ENSE00001618769,1,20,50176281,50176671,391
12893,12894,ENSG00000231754,ENST00000637411,ENSE00003796691,-1,6,21521678,21523783,2106
12894,12895,ENSG00000231754,ENST00000447728,ENSE00001622648,-1,6,21523595,21523772,178
12895,12896,ENSG00000231754,ENST00000447728,ENSE00001680579,-1,6,21522476,21522840,365
12896,12897,ENSG00000231755,ENST00000447175,ENSE00001614466,-1,21,17885462,17885608,147
12897,12898,ENSG00000231755,ENST00000447175,ENSE00001760043,-1,21,17840495,17840653,159
12898,12899,ENSG00000231755,ENST00000447175,ENSE00001646083,-1,21,17835016,17835826,811
12899,12900,ENSG00000231768,ENST00000435574,ENSE00001746401,-1,1,234531528,234531779,252
12900,12901,ENSG00000231768,ENST00000435574,ENSE00001709767,-1,1,234531026,234531181,156
12901,12902,ENSG00000231768,ENST00000435574,ENSE00001674386,-1,1,234527891,234530342,2452
12902,12903,ENSG00000231768,ENST00000421207,ENSE00001610773,-1,1,234531528,234531765,238
12903,12904,ENSG00000231768,ENST00000421207,ENSE00001762328,-1,1,234531016,234531181,166
12904,12905,ENSG00000231768,ENST00000421207,ENSE00001616556,-1,1,234529942,234530342,401
12905,12906,ENSG00000231772,ENST00000411879,ENSE00001785963,1,X,42252459,42252554,96
12906,12907,ENSG00000231772,ENST00000411879,ENSE00001688694,1,X,42254712,42254808,97
12907,12908,ENSG00000231772,ENST00000411879,ENSE00001645293,1,X,42422465,42422587,123
12908,12909,ENSG00000231772,ENST00000411879,ENSE00001751874,1,X,42422974,42423109,136
12909,12910,ENSG00000231772,ENST00000411879,ENSE00001800847,1,X,42482961,42483031,71
12910,12911,ENSG00000231772,ENST00000411879,ENSE00001795520,1,X,42581219,42581371,153
12911,12912,ENSG00000231772,ENST00000411879,ENSE00001785160,1,X,42677756,42677827,72
12912,12913,ENSG00000231772,ENST00000411879,ENSE00001780924,1,X,42699145,42699291,147
12913,12914,ENSG00000231772,ENST00000440002,ENSE00001761023,1,X,42456578,42456721,144
12914,12915,ENSG00000231772,ENST00000440002,ENSE00001795520,1,X,42581219,42581371,153
12915,12916,ENSG00000231772,ENST00000440002,ENSE00001712314,1,X,42582514,42582688,175
12916,12917,ENSG00000231772,ENST00000440002,ENSE00001713331,1,X,42699145,42699385,241
12917,12918,ENSG00000231776,ENST00000454981,ENSE00001635707,-1,6,84470791,84470904,114
12918,12919,ENSG00000231776,ENST00000454981,ENSE00001705717,-1,6,84463678,84463787,110
12919,12920,ENSG00000231776,ENST00000454981,ENSE00001701493,-1,6,84444387,84444451,65
12920,12921,ENSG00000231776,ENST00000454981,ENSE00001690073,-1,6,84421028,84421242,215
12921,12922,ENSG00000231776,ENST00000454172,ENSE00001651376,-1,6,84556019,84556152,134
12922,12923,ENSG00000231776,ENST00000454172,ENSE00001701493,-1,6,84444387,84444451,65
12923,12924,ENSG00000231776,ENST00000454172,ENSE00001697835,-1,6,84421031,84421242,212
12924,12925,ENSG00000231776,ENST00000428896,ENSE00001615919,-1,6,84474827,84474929,103
12925,12926,ENSG00000231776,ENST00000428896,ENSE00001635707,-1,6,84470791,84470904,114
12926,12927,ENSG00000231776,ENST00000428896,ENSE00001701493,-1,6,84444387,84444451,65
12927,12928,ENSG00000231776,ENST00000428896,ENSE00001647736,-1,6,84421048,84421242,195
12928,12929,ENSG00000231781,ENST00000455845,ENSE00001671700,-1,2,82005562,82005700,139
12929,12930,ENSG00000231781,ENST00000455845,ENSE00001758777,-1,2,81986510,81986579,70
12930,12931,ENSG00000231781,ENST00000455845,ENSE00001611102,-1,2,81986196,81986392,197
12931,12932,ENSG00000231781,ENST00000455845,ENSE00001766011,-1,2,81983389,81983435,47
12932,12933,ENSG00000231781,ENST00000455845,ENSE00001634628,-1,2,81983272,81983306,35
12933,12934,ENSG00000231782,ENST00000651054,ENSE00003841895,-1,4,82621212,82621610,399
12934,12935,ENSG00000231782,ENST00000651054,ENSE00002066601,-1,4,82614893,82615019,127
12935,12936,ENSG00000231782,ENST00000651054,ENSE00001760094,-1,4,82613872,82614094,223
12936,12937,ENSG00000231782,ENST00000651054,ENSE00003844375,-1,4,82610974,82611279,306
12937,12938,ENSG00000231782,ENST00000426551,ENSE00001740628,-1,4,82621212,82621437,226
12938,12939,ENSG00000231782,ENST00000426551,ENSE00001629035,-1,4,82614893,82615081,189
12939,12940,ENSG00000231782,ENST00000426551,ENSE00001760094,-1,4,82613872,82614094,223
12940,12941,ENSG00000231782,ENST00000426551,ENSE00001738468,-1,4,82613113,82613384,272
12941,12942,ENSG00000231782,ENST00000515811,ENSE00001740628,-1,4,82621212,82621437,226
12942,12943,ENSG00000231782,ENST00000515811,ENSE00002066601,-1,4,82614893,82615019,127
12943,12944,ENSG00000231782,ENST00000515811,ENSE00001760094,-1,4,82613872,82614094,223
12944,12945,ENSG00000231782,ENST00000515811,ENSE00001738468,-1,4,82613113,82613384,272
12945,12946,ENSG00000231791,ENST00000449525,ENSE00001766658,1,1,184329071,184329174,104
12946,12947,ENSG00000231791,ENST00000449525,ENSE00001601698,1,1,184332598,184332826,229
12947,12948,ENSG00000231808,ENST00000416242,ENSE00001621639,-1,9,113694,113754,61
12948,12949,ENSG00000231808,ENST00000416242,ENSE00001708611,-1,9,112713,113067,355
12949,12950,ENSG00000231811,ENST00000437430,ENSE00001725802,-1,6,4347010,4347037,28
12950,12951,ENSG00000231811,ENST00000437430,ENSE00001680698,-1,6,4346633,4346869,237
12951,12952,ENSG00000231811,ENST00000437430,ENSE00001637187,-1,6,4345743,4345806,64
12952,12953,ENSG00000231814,ENST00000431637,ENSE00001788458,1,1,217892900,217892926,27
12953,12954,ENSG00000231814,ENST00000431637,ENSE00001805614,1,1,217911758,217911981,224
12954,12955,ENSG00000231814,ENST00000431637,ENSE00001779520,1,1,217918193,217918304,112
12955,12956,ENSG00000231814,ENST00000431637,ENSE00001701981,1,1,217919584,217920804,1221
12956,12957,ENSG00000231815,ENST00000648110,ENSE00003833270,1,2,59434552,59435088,537
12957,12958,ENSG00000231815,ENST00000648110,ENSE00003832263,1,2,59435169,59435363,195
12958,12959,ENSG00000231815,ENST00000648110,ENSE00003832032,1,2,59437899,59438059,161
12959,12960,ENSG00000231815,ENST00000648110,ENSE00001676953,1,2,59440630,59440747,118
12960,12961,ENSG00000231815,ENST00000648110,ENSE00003838702,1,2,59442093,59442190,98
12961,12962,ENSG00000231815,ENST00000415159,ENSE00001731600,1,2,59435213,59435363,151
12962,12963,ENSG00000231815,ENST00000415159,ENSE00001676953,1,2,59440630,59440747,118
12963,12964,ENSG00000231815,ENST00000415159,ENSE00001616845,1,2,59442093,59442261,169
12964,12965,ENSG00000231817,ENST00000648333,ENSE00003836508,-1,13,46460945,46462026,1082
12965,12966,ENSG00000231817,ENST00000648333,ENSE00001714099,-1,13,46457840,46457913,74
12966,12967,ENSG00000231817,ENST00000648333,ENSE00003835464,-1,13,46455132,46455511,380
12967,12968,ENSG00000231817,ENST00000647588,ENSE00003833395,-1,13,46463658,46463828,171
12968,12969,ENSG00000231817,ENST00000647588,ENSE00001600689,-1,13,46460945,46461170,226
12969,12970,ENSG00000231817,ENST00000647588,ENSE00001714099,-1,13,46457840,46457913,74
12970,12971,ENSG00000231817,ENST00000647588,ENSE00003835464,-1,13,46455132,46455511,380
12971,12972,ENSG00000231817,ENST00000649546,ENSE00003834424,-1,13,46473404,46473505,102
12972,12973,ENSG00000231817,ENST00000649546,ENSE00003123430,-1,13,46466609,46466709,101
12973,12974,ENSG00000231817,ENST00000649546,ENSE00003837843,-1,13,46465843,46465987,145
12974,12975,ENSG00000231817,ENST00000649546,ENSE00003055658,-1,13,46464675,46464819,145
